0,0
0.157054,-1.12475
0.313953,-1.17509
0.470542,-1.12475
0.626666,-0.420003
0.782172,1.94595
0.936907,2.55002
1.09072,3.95953
1.24345,3.70783
1.39496,3.05342
1.54508,2.34867
1.69369,2.44935
1.84062,3.10376
1.98574,2.60036
2.1289,6.57718
2.26995,13.524
2.40877,15.9403
2.54521,19.0614
2.67913,22.7361
2.81042,20.5715
2.93893,21.4273
3.06454,25.9579
3.18712,28.1225
3.30656,26.3606
3.42274,28.9279
3.53553,32.502
3.64484,39.8012
3.75056,38.291
3.85257,48.3589
3.95078,48.0065
4.04508,47.5031
4.1354,59.1819
4.22164,59.0309
4.30371,60.3397
4.38153,60.239
4.45503,72.5722
4.52414,72.2198
4.58877,73.0252
4.64888,76.3476
4.7044,82.036
4.75528,88.1774
4.80147,83.8482
4.84292,92.9093
4.87958,90.0903
4.91144,101.165
4.93844,103.028
4.96057,96.3324
4.97781,105.393
4.99013,106.35
4.99753,109.471
5,115.663
4.99753,114.102
4.99013,119.338
4.97781,117.727
4.96057,122.005
4.93844,118.633
4.91144,122.056
4.87958,120.546
4.84292,128.046
4.80147,120.143
4.75528,130.513
4.7044,125.68
4.64888,131.167
4.58877,123.566
4.52414,126.284
4.45503,127.09
4.38153,126.284
4.30371,126.184
4.22164,127.392
4.1354,130.11
4.04508,131.973
3.95078,123.314
3.85257,129.909
3.75056,128.6
3.64484,130.06
3.53553,121.2
3.42274,127.593
3.30656,116.871
3.18712,124.22
3.06454,112.391
2.93893,117.072
2.81042,116.619
2.67913,110.075
2.54521,112.693
2.40877,111.938
2.26995,106.3
2.1289,106.048
1.98574,95.4766
1.84062,91.6508
1.69369,99.3024
1.54508,94.3188
1.39496,86.5665
1.24345,89.0835
1.09072,79.4183
0.936907,79.9721
0.782172,80.8782
0.626666,70.6089
0.470542,63.4104
0.313953,67.7899
0.157054,60.8934
6.12E-16,53.7452
-0.157054,48.0569
-0.313953,44.2814
-0.470542,45.2882
-0.626666,35.2203
-0.782172,32.351
-0.936907,24.5484
-1.09072,19.5648
-1.24345,14.3798
-1.39496,11.8628
-1.54508,3.45613
-1.69369,-1.17509
-1.84062,-2.28256
-1.98574,-2.63494
-2.1289,-6.81311
-2.26995,-14.4144
-2.40877,-16.0756
-2.54521,-14.8674
-2.67913,-20.6061
-2.81042,-21.4116
-2.93893,-23.1734
-3.06454,-34.1978
-3.18712,-33.9964
-3.30656,-39.2317
-3.42274,-43.1582
-3.53553,-47.135
-3.64484,-40.8929
-3.75056,-43.9636
-3.85257,-48.8466
-3.95078,-52.0179
-4.04508,-55.5921
-4.1354,-67.5728
-4.22164,-66.0627
-4.30371,-76.6843
-4.38153,-74.0666
-4.45503,-72.9088
-4.52414,-84.3359
-4.58877,-84.3862
-4.64888,-85.242
-4.7044,-97.3235
-4.75528,-96.367
-4.80147,-96.4677
-4.84292,-98.431
-4.87958,-103.767
-4.91144,-110.512
-4.93844,-109.908
-4.96057,-108.096
-4.97781,-110.009
-4.99013,-115.748
-4.99753,-114.791
-5,-118.214
-4.99753,-123.953
-4.99013,-122.544
-4.97781,-128.131
-4.96057,-127.729
-4.93844,-135.128
-4.91144,-135.179
-4.87958,-129.541
-4.84292,-133.518
-4.80147,-134.373
-4.75528,-132.611
-4.7044,-137.293
-4.64888,-140.112
-4.58877,-142.83
-4.52414,-132.863
-4.45503,-144.945
-4.38153,-142.78
-4.30371,-142.428
-4.22164,-133.115
-4.1354,-134.625
-4.04508,-136.085
-3.95078,-140.867
-3.85257,-137.444
-3.75056,-137.746
-3.64484,-136.84
-3.53553,-133.014
-3.42274,-131.454
-3.30656,-123.852
-3.18712,-127.376
-3.06454,-124.255
-2.93893,-120.178
-2.81042,-123.45
-2.67913,-123.55
-2.54521,-119.473
-2.40877,-121.335
-2.26995,-118.416
-2.1289,-113.633
-1.98574,-107.291
-1.84062,-103.767
-1.69369,-100.042
-1.54508,-97.6255
